post_id,account_id,account_type,follower_count,media_type,content_category,traffic_source,has_call_to_action,post_datetime,post_date,post_hour,day_of_week,likes,comments,shares,saves,reach,impressions,followers_gained,caption_length,hashtags_count,performance_bucket_label,engagement_rate,total_engagement,follower_growth_rate,impression_reach_ratio
IG0016333,17,creator,15923,image,Travel,Profile,0,02-02-2025 21:00,02-02-2025,21,Sunday,141,4,6,25,2751,3974,845,121,8,high,6.397673573,176,5.306788922,1.444565613
IG0016334,13,creator,5824,reel,Photography,External,1,25-11-2024 20:00,25-11-2024,20,Monday,1287,30,78,207,10290,14102,637,115,10,medium,15.56851312,1602,10.9375,1.370456754
IG0016335,15,creator,8167,reel,Travel,Explore,0,14-11-2025 09:00,14-11-2025,9,Friday,57,0,5,0,1749,2182,427,125,14,medium,3.54488279,62,5.228358026,1.24757004
IG0016336,2,creator,22291,image,Technology,Hashtags,0,17-06-2025 04:00,17-06-2025,4,Tuesday,226,6,12,35,9107,10419,751,133,10,medium,3.063577468,279,3.36907272,1.144065005
IG0016337,10,brand,4542,reel,Fashion,Profile,1,17-09-2025 07:00,17-09-2025,7,Wednesday,146,4,7,13,3201,4039,177,129,10,high,5.310840362,170,3.896961691,1.26179319
IG0016338,13,creator,5824,image,Technology,Explore,0,22-11-2024 20:00,22-11-2024,20,Friday,219,3,13,0,3869,4747,51,139,2,high,6.07392091,235,0.875686813,1.226932024
IG0016339,18,creator,7486,reel,Photography,Explore,0,31-05-2025 14:00,31-05-2025,14,Saturday,212,4,8,37,3433,4665,227,112,5,viral,7.602679872,261,3.03232701,1.358869793
IG0016340,11,creator,9044,carousel,Music,Profile,0,03-05-2025 15:00,03-05-2025,15,Saturday,241,0,14,30,10217,14396,923,105,6,low,2.789468533,285,10.20566121,1.409024175
IG0016341,13,creator,5824,carousel,Fashion,Hashtags,0,17-11-2025 10:00,17-11-2025,10,Monday,161,6,8,23,9444,13827,246,114,7,low,2.09656925,198,4.223901099,1.464104193
IG0016342,19,creator,3447,carousel,Lifestyle,Explore,1,23-08-2025 21:00,23-08-2025,21,Saturday,0,3,5,23,1615,2079,232,121,5,viral,1.919504644,31,6.730490281,1.287306502
IG0016343,5,brand,10739,image,Technology,Reels Feed,0,20-01-2025 09:00,20-01-2025,9,Monday,79,2,0,17,3128,4916,861,104,3,low,3.132992327,98,8.017506286,1.571611253
IG0016344,3,brand,10018,carousel,Fashion,Home Feed,1,16-01-2025 00:00,16-01-2025,0,Thursday,932,23,42,149,19322,23297,277,133,4,high,5.931063037,1146,2.765022959,1.205724045
IG0016345,19,creator,3447,reel,Comedy,Profile,0,13-01-2025 00:00,13-01-2025,0,Monday,1489,46,68,236,20958,31574,873,111,12,viral,8.774692242,1839,25.32637076,1.506536883
IG0016346,13,brand,5824,carousel,Technology,Hashtags,0,14-12-2024 16:00,14-12-2024,16,Saturday,265,6,18,36,4555,6561,813,119,8,high,7.135016465,325,13.95947802,1.44039517
IG0016347,5,brand,10739,image,Fashion,Hashtags,1,26-07-2025 03:00,26-07-2025,3,Saturday,157,3,9,29,2032,3057,13,125,9,viral,9.744094488,198,0.121054102,1.504429134
IG0016348,12,creator,13798,carousel,Food,Reels Feed,0,31-12-2024 15:00,31-12-2024,15,Tuesday,277,10,12,36,3580,4524,70,127,9,viral,9.357541899,335,0.507319901,1.263687151
IG0016349,14,brand,3083,image,Music,Home Feed,0,30-08-2025 18:00,30-08-2025,18,Saturday,250,7,9,34,6247,6959,861,122,5,high,4.802305106,300,27.9273435,1.113974708
IG0016350,6,creator,10034,image,Fitness,Explore,0,17-07-2025 04:00,17-07-2025,4,Thursday,22,2,2,8,1157,1721,698,132,14,low,2.938634399,34,6.956348415,1.487467589
IG0016351,9,creator,6916,carousel,Travel,Explore,0,20-01-2025 22:00,20-01-2025,22,Monday,58,5,4,10,3824,4993,154,108,5,low,2.013598326,77,2.226720648,1.305700837
IG0016352,17,brand,15923,image,Fashion,Explore,0,30-12-2024 21:00,30-12-2024,21,Monday,433,19,20,71,7592,12129,929,121,6,high,7.152265543,543,5.834327702,1.59760274
IG0016353,8,creator,15986,image,Fitness,Explore,0,30-04-2025 02:00,30-04-2025,2,Wednesday,352,15,14,53,7159,9612,291,126,10,medium,6.062299204,434,1.8203428,1.342645621
IG0016354,13,creator,5824,image,Technology,Reels Feed,0,26-03-2025 13:00,26-03-2025,13,Wednesday,138,4,7,24,1975,2621,347,124,8,viral,8.759493671,173,5.958104396,1.327088608
IG0016355,5,creator,10739,image,Fitness,External,0,02-09-2025 17:00,02-09-2025,17,Tuesday,1132,37,58,173,19429,26749,554,114,9,high,7.205723403,1400,5.158767111,1.376756395
IG0016356,17,brand,15923,reel,Comedy,Reels Feed,0,08-04-2025 17:00,08-04-2025,17,Tuesday,57,4,5,5,2339,3569,583,133,7,low,3.03548525,71,3.661370345,1.525865755
IG0016357,3,creator,10018,reel,Beauty,Home Feed,0,18-11-2025 02:00,18-11-2025,2,Tuesday,379,13,18,50,15587,23380,119,116,7,low,2.951177263,460,1.187861849,1.499967922
IG0016358,6,creator,10034,image,Beauty,External,0,29-10-2025 09:00,29-10-2025,9,Wednesday,267,12,12,35,9177,11190,168,103,11,medium,3.552359159,326,1.674307355,1.21935273
IG0016359,14,creator,3083,image,Music,Reels Feed,0,05-12-2024 18:00,05-12-2024,18,Thursday,401,6,13,69,7488,9084,621,121,5,high,6.530448718,489,20.14271813,1.213141026
IG0016360,15,creator,8167,image,Fashion,Reels Feed,1,28-08-2025 02:00,28-08-2025,2,Thursday,41,1,4,8,3812,4523,517,107,7,low,1.416579224,54,6.330353863,1.186516264
IG0016361,14,creator,3083,carousel,Comedy,Explore,0,03-04-2025 13:00,03-04-2025,13,Thursday,64,2,2,4,1347,1590,992,129,9,high,5.345211581,72,32.17645151,1.180400891
IG0016362,11,creator,9044,image,Travel,External,0,10-09-2025 07:00,10-09-2025,7,Wednesday,181,6,6,20,4466,6158,535,99,10,medium,4.769368562,213,5.915524104,1.378862517
IG0016363,11,brand,9044,reel,Lifestyle,Reels Feed,0,14-03-2025 18:00,14-03-2025,18,Friday,113,6,11,16,3402,4813,143,137,5,medium,4.29159318,146,1.581158779,1.414756026
IG0016364,9,creator,6916,carousel,Photography,Profile,1,29-05-2025 05:00,29-05-2025,5,Thursday,77,5,0,7,2625,4067,849,112,6,low,3.39047619,89,12.27588201,1.549333333
IG0016365,6,brand,10034,image,Music,Explore,0,20-04-2025 08:00,20-04-2025,8,Sunday,109,4,6,23,5360,6192,760,129,0,low,2.649253731,142,7.574247558,1.155223881
IG0016366,15,creator,8167,image,Photography,External,1,23-01-2025 15:00,23-01-2025,15,Thursday,101,2,5,12,1875,2302,999,114,7,high,6.4,120,12.23215379,1.227733333
IG0016367,12,creator,13798,image,Beauty,Profile,1,29-01-2025 23:00,29-01-2025,23,Wednesday,512,16,24,83,6850,8507,427,124,8,viral,9.270072993,635,3.094651399,1.24189781
IG0016368,6,brand,10034,image,Food,Explore,0,20-10-2025 05:00,20-10-2025,5,Monday,55,0,2,10,5238,8270,241,100,3,low,1.279114166,67,2.401833765,1.578846888
IG0016369,1,brand,9461,image,Lifestyle,Explore,0,22-05-2025 15:00,22-05-2025,15,Thursday,273,7,15,38,5055,5949,613,129,7,high,6.587537092,333,6.479230525,1.176854599
IG0016370,16,creator,9696,image,Lifestyle,Hashtags,1,07-05-2025 09:00,07-05-2025,9,Wednesday,432,16,12,62,5858,9265,607,113,6,high,8.910891089,522,6.260313531,1.581597815
IG0016371,20,creator,31095,carousel,Photography,Profile,1,22-12-2024 20:00,22-12-2024,20,Sunday,110,6,7,22,1911,2201,842,114,11,viral,7.587650445,145,2.707830841,1.151753009
IG0016372,15,creator,8167,reel,Food,Hashtags,0,09-04-2025 20:00,09-04-2025,20,Wednesday,604,16,31,103,9952,14659,842,128,9,high,7.576366559,754,10.30978327,1.472970257
IG0016373,2,creator,22291,carousel,Technology,Home Feed,0,28-09-2025 07:00,28-09-2025,7,Sunday,109,7,4,20,4808,5794,915,119,12,low,2.911813644,140,4.104795657,1.205074875
IG0016374,17,brand,15923,reel,Fitness,Explore,0,23-10-2025 22:00,23-10-2025,22,Thursday,401,8,28,64,7123,10997,872,137,7,high,7.033553278,501,5.476354958,1.543871964
IG0016375,3,creator,10018,image,Music,Home Feed,0,22-12-2024 14:00,22-12-2024,14,Sunday,143,6,6,15,1883,2194,808,128,8,viral,9.028146575,170,8.065482132,1.165161976
IG0016376,3,brand,10018,image,Comedy,Home Feed,1,07-12-2024 10:00,07-12-2024,10,Saturday,215,4,11,30,4691,7100,791,122,5,medium,5.542528246,260,7.895787582,1.513536559
IG0016377,5,creator,10739,carousel,Lifestyle,Explore,0,02-03-2025 20:00,02-03-2025,20,Sunday,292,7,10,37,6069,8902,222,116,6,medium,5.701103971,346,2.067231586,1.466798484
IG0016378,17,creator,15923,image,Photography,Hashtags,0,21-02-2025 10:00,21-02-2025,10,Friday,395,0,19,65,5057,6182,434,126,9,viral,9.472018984,479,2.725617032,1.222463911
IG0016379,17,creator,15923,image,Fitness,Explore,0,13-10-2025 13:00,13-10-2025,13,Monday,888,30,46,132,11920,13648,638,121,10,viral,9.194630872,1096,4.006782641,1.144966443
IG0016380,20,creator,31095,image,Beauty,Explore,0,01-04-2025 05:00,01-04-2025,5,Tuesday,663,21,36,114,2870,4065,700,121,9,viral,29.05923345,834,2.251165782,1.416376307
IG0016381,6,creator,10034,image,Comedy,Explore,1,01-08-2025 11:00,01-08-2025,11,Friday,98,3,5,15,4139,5085,611,134,9,medium,2.923411452,121,6.089296392,1.228557623
IG0016382,1,creator,9461,image,Photography,Profile,0,15-02-2025 14:00,15-02-2025,14,Saturday,103,2,4,12,2110,2594,945,111,7,high,5.734597156,121,9.988373322,1.229383886
IG0016383,7,brand,3551,image,Music,External,1,29-06-2025 04:00,29-06-2025,4,Sunday,143,4,9,16,2595,3722,539,96,7,high,6.628131021,172,15.17882287,1.434296724
IG0016384,15,brand,8167,carousel,Travel,External,0,29-05-2025 10:00,29-05-2025,10,Thursday,86,1,4,14,5245,6673,736,127,9,low,2.001906578,105,9.011877066,1.272259295
IG0016385,7,creator,3551,image,Lifestyle,Home Feed,0,21-08-2025 21:00,21-08-2025,21,Thursday,39,2,3,10,932,1418,65,124,9,medium,5.793991416,54,1.83047029,1.521459227
IG0016386,19,creator,3447,carousel,Beauty,Hashtags,0,07-11-2025 02:00,07-11-2025,2,Friday,130,3,7,30,5217,6499,590,125,2,medium,3.258577727,170,17.11633304,1.245735097
IG0016387,20,brand,31095,image,Music,Explore,0,26-08-2025 02:00,26-08-2025,2,Tuesday,119,9,9,22,1619,2570,546,106,8,viral,9.820877085,159,1.75590931,1.587399629
IG0016388,11,creator,9044,carousel,Fashion,Reels Feed,1,15-07-2025 09:00,15-07-2025,9,Tuesday,612,23,24,91,8485,11936,212,118,3,viral,8.839127873,750,2.344095533,1.406717737
IG0016389,14,creator,3083,carousel,Beauty,Hashtags,1,20-08-2025 09:00,20-08-2025,9,Wednesday,173,3,8,29,3048,4171,374,99,9,high,6.988188976,213,12.13104119,1.36843832
IG0016390,13,brand,5824,reel,Comedy,Home Feed,0,21-12-2024 19:00,21-12-2024,19,Saturday,223,4,17,37,5532,8052,765,109,10,medium,5.079537238,281,13.1353022,1.455531453
IG0016391,20,creator,31095,reel,Fashion,External,0,07-06-2025 04:00,07-06-2025,4,Saturday,97,5,6,14,2806,4121,184,110,10,medium,4.347826087,122,0.591735006,1.468638632
IG0016392,9,brand,6916,carousel,Beauty,Profile,0,02-09-2025 08:00,02-09-2025,8,Tuesday,60,2,2,9,2054,3134,627,129,14,medium,3.554040896,73,9.065934066,1.525803311
IG0016393,9,creator,6916,reel,Photography,Hashtags,0,31-07-2025 09:00,31-07-2025,9,Thursday,405,10,12,58,16161,25763,877,101,7,low,3.001051915,485,12.68074031,1.594146402
IG0016394,16,creator,9696,image,Travel,Home Feed,0,18-06-2025 10:00,18-06-2025,10,Wednesday,43,0,1,3,1364,1859,137,130,11,medium,3.445747801,47,1.412953795,1.362903226
IG0016395,12,creator,13798,carousel,Fitness,Explore,0,10-04-2025 01:00,10-04-2025,1,Thursday,165,9,3,15,4671,5379,985,121,9,medium,4.11046885,192,7.138715756,1.151573539
IG0016396,10,creator,4542,reel,Travel,Home Feed,1,02-12-2024 01:00,02-12-2024,1,Monday,148,2,5,22,2134,2803,436,126,9,viral,8.294283037,177,9.599295465,1.313495783
IG0016397,6,creator,10034,carousel,Travel,Home Feed,0,07-03-2025 13:00,07-03-2025,13,Friday,296,7,12,40,3933,6104,455,138,8,high,9.02618866,355,4.53458242,1.551995932
IG0016398,18,creator,7486,image,Photography,Home Feed,0,28-10-2025 16:00,28-10-2025,16,Tuesday,128,1,14,24,3247,4970,872,148,7,medium,5.143209116,167,11.64841037,1.530643671
IG0016399,2,creator,22291,reel,Food,Home Feed,0,30-12-2024 07:00,30-12-2024,7,Monday,201,5,13,24,3411,4340,65,127,7,high,7.124010554,243,0.291597506,1.272354148
IG0016400,20,creator,31095,image,Beauty,Home Feed,0,16-08-2025 16:00,16-08-2025,16,Saturday,223,9,11,25,3237,4203,817,136,4,viral,8.27927093,268,2.627432063,1.298424467
IG0016401,9,creator,6916,image,Fitness,Explore,0,21-05-2025 12:00,21-05-2025,12,Wednesday,44,5,0,5,1158,1690,794,113,14,medium,4.663212435,54,11.48062464,1.459412781
IG0016402,19,creator,3447,reel,Technology,Profile,0,28-01-2025 05:00,28-01-2025,5,Tuesday,15,0,0,5,1231,1408,286,118,14,low,1.62469537,20,8.297069916,1.14378554
IG0016403,6,creator,10034,carousel,Photography,Hashtags,0,02-09-2025 01:00,02-09-2025,1,Tuesday,236,9,15,0,3234,4586,344,126,8,viral,8.039579468,260,3.428343632,1.418058132
IG0016404,2,brand,22291,carousel,Food,Profile,1,11-10-2025 19:00,11-10-2025,19,Saturday,557,0,27,91,11157,13594,575,115,7,high,6.050013444,675,2.579516397,1.218427893
IG0016405,15,creator,8167,reel,Photography,Reels Feed,1,30-10-2025 20:00,30-10-2025,20,Thursday,222,8,21,23,10525,11988,740,133,9,low,2.603325416,274,9.060854659,1.139002375
IG0016406,17,creator,15923,image,Food,External,0,23-12-2024 17:00,23-12-2024,17,Monday,311,9,10,48,7145,7935,636,128,6,high,5.290412876,378,3.994222194,1.11056683
IG0016407,16,brand,9696,carousel,Travel,Explore,0,25-06-2025 20:00,25-06-2025,20,Wednesday,114,3,5,19,5389,6083,477,119,7,low,2.616440898,141,4.919554455,1.12878085
IG0016408,8,brand,15986,image,Lifestyle,Explore,0,21-06-2025 06:00,21-06-2025,6,Saturday,37,3,2,4,1317,1829,28,153,8,medium,3.492786636,46,0.175153259,1.388762339
IG0016409,10,brand,4542,carousel,Lifestyle,Home Feed,0,05-09-2025 04:00,05-09-2025,4,Friday,510,12,27,91,10293,14435,166,127,5,high,6.217817935,640,3.654777631,1.402409404
IG0016410,10,creator,4542,carousel,Fashion,External,0,23-06-2025 00:00,23-06-2025,0,Monday,227,8,13,46,6046,9002,845,114,6,medium,4.862719153,294,18.60413915,1.488918293
IG0016411,18,brand,7486,reel,Technology,Hashtags,0,30-11-2024 17:00,30-11-2024,17,Saturday,255,9,16,34,4654,7356,951,115,10,medium,6.746884401,314,12.7037136,1.580575849
IG0016412,10,creator,4542,reel,Fitness,External,0,20-12-2024 03:00,20-12-2024,3,Friday,236,9,6,37,6126,8053,126,132,3,medium,4.701273262,288,2.774108322,1.314560888
IG0016413,9,creator,6916,reel,Food,Profile,1,06-06-2025 15:00,06-06-2025,15,Friday,178,6,4,22,2900,4375,315,134,7,high,7.24137931,210,4.55465587,1.50862069
IG0016414,19,creator,3447,carousel,Beauty,Hashtags,1,13-11-2025 05:00,13-11-2025,5,Thursday,160,7,4,18,3477,3876,872,126,5,high,5.435720449,189,25.29736002,1.114754098
IG0016415,1,brand,9461,image,Travel,Explore,0,20-06-2025 16:00,20-06-2025,16,Friday,774,28,43,101,11835,18341,591,139,12,high,7.993240389,946,6.246696966,1.549725391
IG0016416,4,brand,4972,carousel,Comedy,Explore,0,19-05-2025 15:00,19-05-2025,15,Monday,306,17,14,37,4850,5470,431,125,4,viral,7.711340206,374,8.668543846,1.127835052
IG0016417,3,brand,10018,image,Beauty,Reels Feed,1,10-10-2025 07:00,10-10-2025,7,Friday,351,10,13,51,6526,9922,812,123,8,medium,6.512411891,425,8.105410262,1.520380018
IG0016418,10,creator,4542,image,Beauty,Home Feed,1,14-10-2025 12:00,14-10-2025,12,Tuesday,126,2,6,17,4981,7496,812,121,8,low,3.031519775,151,17.87758697,1.504918691
IG0016419,12,creator,13798,carousel,Food,Profile,0,09-09-2025 19:00,09-09-2025,19,Tuesday,234,8,14,26,5085,6124,115,129,6,high,5.545722714,282,0.833454124,1.20432645
IG0016420,18,creator,7486,image,Fitness,Explore,1,15-04-2025 03:00,15-04-2025,3,Tuesday,191,8,11,37,3411,5084,11,116,4,high,7.241278218,247,0.146940956,1.490472002
IG0016421,20,brand,31095,image,Travel,Hashtags,0,17-06-2025 04:00,17-06-2025,4,Tuesday,187,3,16,29,4274,5714,855,114,10,high,5.49836219,235,2.749638205,1.336920917
IG0016422,6,creator,10034,image,Travel,Hashtags,0,24-07-2025 21:00,24-07-2025,21,Thursday,325,15,23,51,5312,7981,863,112,6,high,7.793674699,414,8.600757425,1.502447289
IG0016423,2,brand,22291,image,Fitness,Reels Feed,1,21-09-2025 22:00,21-09-2025,22,Sunday,166,2,8,28,4023,6095,932,132,9,medium,5.070842655,204,4.18105962,1.515038528
IG0016424,10,creator,4542,image,Lifestyle,External,0,14-04-2025 10:00,14-04-2025,10,Monday,95,5,4,15,1568,2212,675,122,10,high,7.589285714,119,14.86129458,1.410714286
IG0016425,2,brand,22291,image,Music,Hashtags,0,28-03-2025 02:00,28-03-2025,2,Friday,150,3,4,25,2325,3273,20,103,14,viral,7.827956989,182,0.089722309,1.407741935
IG0016426,9,creator,6916,carousel,Fashion,External,1,29-06-2025 17:00,29-06-2025,17,Sunday,136,4,7,25,3905,4973,885,119,10,medium,4.404609475,172,12.79641411,1.273495519
IG0016427,10,brand,4542,image,Photography,Reels Feed,0,20-09-2025 11:00,20-09-2025,11,Saturday,61,3,2,0,4599,5971,957,125,7,low,1.435094586,66,21.07001321,1.298325723
IG0016428,2,brand,22291,carousel,Fashion,Reels Feed,0,03-02-2025 20:00,03-02-2025,20,Monday,219,10,11,41,6843,8918,590,116,13,medium,4.106386088,281,2.646808129,1.303229578
IG0016429,8,creator,15986,image,Lifestyle,Profile,0,24-12-2024 02:00,24-12-2024,2,Tuesday,86,2,7,15,1860,2047,793,122,5,high,5.913978495,110,4.960590517,1.100537634
IG0016430,17,creator,15923,image,Food,Reels Feed,0,26-03-2025 10:00,26-03-2025,10,Wednesday,138,2,3,0,2312,2852,250,115,6,viral,6.185121107,143,1.570055894,1.233564014
IG0016431,17,brand,15923,reel,Food,External,0,26-04-2025 14:00,26-04-2025,14,Saturday,320,4,17,38,6256,9873,855,115,9,medium,6.058184143,379,5.369591157,1.578164962
IG0016432,4,creator,4972,image,Technology,Hashtags,0,17-07-2025 02:00,17-07-2025,2,Thursday,410,14,12,45,6623,10546,204,117,7,high,7.262569832,481,4.102976669,1.59232976
IG0016433,18,creator,7486,image,Fashion,External,0,29-08-2025 06:00,29-08-2025,6,Friday,775,18,36,112,15490,24141,125,126,5,medium,6.074887024,941,1.669783596,1.558489348
IG0016434,12,creator,13798,carousel,Fashion,Reels Feed,0,20-04-2025 05:00,20-04-2025,5,Sunday,332,8,20,43,4384,6067,410,127,10,viral,9.192518248,403,2.971445137,1.383895985
IG0016435,17,creator,15923,image,Photography,Home Feed,1,25-10-2025 02:00,25-10-2025,2,Saturday,103,1,5,21,2345,3701,101,135,9,medium,5.543710021,130,0.634302581,1.578251599
IG0016436,9,creator,6916,reel,Food,Home Feed,1,19-02-2025 22:00,19-02-2025,22,Wednesday,88,0,4,15,3612,5441,8,122,8,low,2.96234773,107,0.1156738,1.506367663
IG0016437,19,creator,3447,carousel,Beauty,External,1,14-02-2025 05:00,14-02-2025,5,Friday,29,0,0,5,530,741,299,111,8,high,6.41509434,34,8.674209457,1.398113208
IG0016438,14,creator,3083,carousel,Fashion,Home Feed,1,28-11-2024 00:00,28-11-2024,0,Thursday,75,0,2,11,2215,2920,770,125,8,medium,3.972911964,88,24.97567305,1.318284424
IG0016439,14,creator,3083,image,Photography,Home Feed,1,01-06-2025 13:00,01-06-2025,13,Sunday,0,8,4,21,3046,4705,173,116,7,high,1.08338805,33,5.611417451,1.54464872
IG0016440,17,creator,15923,carousel,Fitness,External,1,11-02-2025 20:00,11-02-2025,20,Tuesday,122,5,9,15,6349,8420,731,120,12,low,2.378327296,151,4.590843434,1.326193101
IG0016441,2,creator,22291,reel,Comedy,Home Feed,1,24-06-2025 19:00,24-06-2025,19,Tuesday,81,2,7,9,2622,3562,960,111,7,medium,3.775743707,99,4.306670854,1.358504958
IG0016442,8,brand,15986,reel,Fitness,External,0,12-09-2025 02:00,12-09-2025,2,Friday,417,14,19,58,5918,8535,334,100,8,viral,8.583981075,508,2.089328162,1.442210206
IG0016443,5,creator,10739,carousel,Photography,External,1,21-05-2025 18:00,21-05-2025,18,Wednesday,145,8,9,20,2004,3042,968,120,6,viral,9.081836327,182,9.013874662,1.517964072
IG0016444,7,creator,3551,image,Beauty,Reels Feed,0,26-10-2025 07:00,26-10-2025,7,Sunday,109,5,7,19,3597,5628,272,107,13,medium,3.892132332,140,7.659814137,1.564637198
IG0016445,16,creator,9696,reel,Technology,Profile,0,31-05-2025 18:00,31-05-2025,18,Saturday,119,0,5,24,2433,3699,833,122,8,high,6.083025072,148,8.591171617,1.520345253
IG0016446,16,creator,9696,reel,Food,Home Feed,0,13-05-2025 17:00,13-05-2025,17,Tuesday,371,13,21,48,5671,8179,377,115,10,viral,7.988009169,453,3.88820132,1.442250044
IG0016447,17,brand,15923,image,Technology,External,0,21-11-2024 04:00,21-11-2024,4,Thursday,119,5,6,24,4511,5344,268,138,10,medium,3.413877189,154,1.683099918,1.184659721
IG0016448,7,brand,3551,reel,Technology,Hashtags,1,05-04-2025 18:00,05-04-2025,18,Saturday,291,0,11,40,5241,5817,448,121,10,viral,6.525472238,342,12.61616446,1.10990269
IG0016449,20,creator,31095,image,Photography,External,0,21-01-2025 09:00,21-01-2025,9,Tuesday,121,3,10,21,3138,4852,745,119,4,medium,4.93945188,155,2.395883583,1.546207776
IG0016450,8,creator,15986,carousel,Food,Hashtags,0,11-04-2025 15:00,11-04-2025,15,Friday,58,1,1,9,2365,3631,283,123,4,low,2.917547569,69,1.770299012,1.535306554
IG0016451,8,brand,15986,reel,Travel,Home Feed,0,17-02-2025 18:00,17-02-2025,18,Monday,194,6,11,23,5158,7037,855,117,5,medium,4.536642109,234,5.348429876,1.364288484
IG0016452,11,brand,9044,reel,Comedy,Explore,0,15-01-2025 07:00,15-01-2025,7,Wednesday,417,7,22,57,5587,8058,77,110,6,viral,9.003042778,503,0.851393189,1.442276714
IG0016453,15,creator,8167,carousel,Fashion,Hashtags,1,06-02-2025 08:00,06-02-2025,8,Thursday,284,12,17,35,13352,18688,216,119,5,low,2.606351108,348,2.644790009,1.399640503
IG0016454,18,brand,7486,reel,Technology,Profile,0,28-01-2025 01:00,28-01-2025,1,Tuesday,55,0,3,7,4006,5634,346,120,10,low,1.622566151,65,4.621960994,1.406390414
IG0016455,6,creator,10034,image,Fitness,Profile,1,13-03-2025 12:00,13-03-2025,12,Thursday,239,5,6,38,4809,6096,54,107,6,high,5.988771054,288,0.538170221,1.267623206
IG0016456,12,creator,13798,carousel,Travel,External,1,01-06-2025 13:00,01-06-2025,13,Sunday,289,11,14,45,4103,5492,256,131,11,viral,8.749695345,359,1.855341354,1.338532781
